	time	x	y	Explorer	Terminal	Code	Engagement	Excitement	Long term excitement	Stress/Frustration	Relaxation	Interest/Affinity	Focus	Pulse	Bvp	Gsr	Valence	Arousal	Age	Gender	function
10	11-05-2023T12-36-26	0.9987343756490947	0.7658791642758458	0.0	0.0	0.0	0.06947423769509398	0.4861113227356735	0.11461020112547438	0.5887927435848698	0.17205987685543755	0.9011894298495453	0.5170506287796134	97.0	-49.0	0.1	0.0	0.0	50.0	Male	get_emotion
11	11-05-2023T12-36-27	0.5992138211189778	0.25327521450136115	0.0	0.0	0.0	0.9630038889377596	0.8429479319657004	0.6705329912656466	0.1835484316297531	0.34578874108990887	0.9055908346846033	0.3159957368980668	65.0	12.0	0.2	0.0	0.0	50.0	Male	get_emotion
12	11-05-2023T12-36-28	0.6452963221638919	0.6730880655563682	0.0	0.0	0.0	0.7199155592317227	0.5637448500016934	0.10961109385210832	0.9736999968928337	0.07077337316645227	0.5344319263570976	0.7606188680554793	62.0	-22.0	0.1	0.0	0.0	50.0	Male	get_emotion
13	11-05-2023T12-36-30	0.20578397444754437	0.11088859404853679	0.0	0.0	0.0	0.647627200817827	0.5203024301271542	0.18557617971649665	0.17592614771243953	0.6434191017101287	0.7905189324774055	0.833106836418449	69.0	-70.0	0.1	0.0	0.0	50.0	Male	get_emotion
14	11-05-2023T12-36-31	0.3671426641202642	0.9788245412998127	0.0	0.0	0.0	0.20955738705067362	0.540211124964982	0.7913980451425859	0.35996626656221975	0.789313305994289	0.3004045497785378	0.5719644997059219	92.0	-70.0	0.2	0.0	0.0	50.0	Male	get_emotion
15	11-05-2023T12-36-32	0.5782367831203783	0.12135978029716654	0.0	0.0	0.0	0.186942481493232	0.7735379237525918	0.6645359319177169	0.5884133269614408	0.6447825523239201	0.9415802250421981	0.9199154154633109	61.0	11.0	0.2	0.0	0.0	50.0	Male	get_emotion
16	11-05-2023T12-36-33	0.7082595353618549	0.3508531562775199	0.0	0.0	0.0	0.3276841765260764	0.20075221739456295	0.22043847395275307	0.7788058154063885	0.48840788843083627	0.6621752698146226	0.04810137735834097	66.0	30.0	0.2	0.0	0.0	50.0	Male	get_emotion
17	11-05-2023T12-36-34	0.7264240121594402	0.8482489665083761	0.0	0.0	0.0	0.357952041984987	0.561099410718091	0.9744511405096948	0.9459021384119743	0.7789678181236023	0.7219070465133075	0.20100901937507742	82.0	63.0	0.2	0.0	0.0	50.0	Male	get_emotion
18	11-05-2023T12-36-35	0.07109837395087615	0.4596757181818286	0.0	0.0	0.0	0.8252485534105893	0.09090965128652018	0.3757299658484504	0.8156919306158387	0.7063947598792713	0.4279357948507555	0.4960326992783315	96.0	82.0	0.2	0.0	0.0	50.0	Male	get_emotion
19	11-05-2023T12-36-36	0.8244109213968497	0.9625303112566477	0.0	0.0	0.0	0.9288860164716073	0.6586220406325146	0.37714089326435074	0.28474143590036305	0.570438389242313	0.7036675834739312	0.029168794217339755	78.0	9.0	0.2	0.0	0.0	50.0	Male	get_emotion
20	11-05-2023T12-36-37	0.8733921893042932	0.34207222586893715	0.0	0.0	0.0	0.1186259165848016	0.9443153249204551	0.47157408923365074	0.4571457413959874	0.9828896960117692	0.8784428294788786	0.005154095227754341	99.0	-4.0	0.2	0.0	0.0	50.0	Male	get_emotion
21	11-05-2023T12-36-38	0.0991617769981914	0.7847112132002364	0.0	0.0	0.0	0.3713966026372252	0.224843587800291	0.4955077141212282	0.5130633779894548	0.727948989994023	0.7436564017565995	0.05615886919370716	77.0	36.0	0.2	0.0	0.0	50.0	Male	get_emotion
22	11-05-2023T12-36-39	0.9543664946060986	0.8243611595302335	0.0	0.0	0.0	0.040800119287402126	0.4976646703779971	0.4630777944522535	0.837455692427962	0.3769225280592001	0.8969904817562254	0.42109287660916095	65.0	91.0	0.2	0.0	0.0	50.0	Male	get_emotion
23	11-05-2023T12-36-40	0.05746779513562228	0.3587320733041026	0.0	0.0	0.0	0.40573828677763546	0.06598375068277906	0.27730143132805174	0.20420847619028348	0.6762819625442521	0.7196461009446139	0.8819748064271379	86.0	-32.0	0.2	0.0	0.0	50.0	Male	get_emotion
24	11-05-2023T12-36-41	0.7642066800771926	0.28905687487465204	0.0	0.0	0.0	0.28070793114076464	0.7382744801105608	0.12648963529680957	0.5661139502627772	0.5105985892110093	0.4067201674612151	0.840725830137933	68.0	89.0	0.2	0.0	0.0	50.0	Male	get_emotion
25	11-05-2023T12-36-42	0.40790084657823067	0.9543113774161921	0.0	0.0	0.0	0.8777570304450756	0.45745767486239763	0.6680719643005039	0.05813161796142163	0.6731090235204836	0.45720954910415734	0.6762114010407024	68.0	-82.0	0.1	0.0	0.0	50.0	Male	get_emotion
26	11-05-2023T12-36-43	0.5500700685099444	0.3269971898429851	0.0	0.0	0.0	0.3633984320917024	0.08217141526335814	0.5320605745543247	0.9846123148514021	0.12098159765686112	0.39057626862552997	0.2728436613394455	98.0	-34.0	0.1	0.0	0.0	50.0	Male	get_emotion
27	11-05-2023T12-36-44	0.02180953396176355	0.9794925076955467	0.0	0.0	0.0	0.9461210677880024	0.257772224811912	0.9606543531434413	0.5016814289618565	0.12859207118085703	0.24877554948178748	0.8687677432028091	67.0	-14.0	0.1	0.0	0.0	50.0	Male	get_emotion
28	11-05-2023T12-36-45	0.4667312305865382	0.7225156835055501	0.0	0.0	0.0	0.6386235571128536	0.06245680268735587	0.3069828495681515	0.5726194077976757	0.30249361380657014	0.14242141167431965	0.2862857401406683	87.0	1.0	0.1	0.0	0.0	50.0	Male	get_emotion
29	11-05-2023T12-36-46	0.469928679275055	0.6225890398610681	0.0	0.0	0.0	0.8229959069606291	0.4788106451631098	0.9360360407373783	0.7489252134790303	0.6666150530011428	0.3968470462495347	0.5285049528566341	86.0	-84.0	0.1	0.0	0.0	50.0	Male	get_emotion
30	11-05-2023T12-36-47	0.7012045068771372	0.17357626633033096	0.0	0.0	0.0	0.06285525444551299	0.5183826281846274	0.28174285805920707	0.2468650126467783	0.27333369599955093	0.319708319947722	0.35629974734720327	93.0	-16.0	0.2	0.0	0.0	50.0	Male	get_emotion
31	11-05-2023T12-36-48	0.24095210789382282	0.10714344177436819	0.0	0.0	0.0	0.8102397730476617	0.4701182490412681	0.713031715486131	0.554057492547046	0.8179427924466601	0.4801137469375547	0.3756675160740719	71.0	-16.0	0.2	0.0	0.0	50.0	Male	get_emotion
32	11-05-2023T12-36-49	0.46419784979565604	0.511618681828306	0.0	0.0	0.0	0.4805479958673762	0.7589674904119377	0.16768874110605914	0.10499888299262095	0.7527452358158463	0.3529390604573539	0.549137810862293	61.0	81.0	0.2	0.0	0.0	50.0	Male	get_emotion
33	11-05-2023T12-36-51	0.19006281369509603	0.6924489325885556	0.0	0.0	0.0	0.14810042726191397	0.4636770016112548	0.7097210298644895	0.44262667994693106	0.8331390117820908	0.30771328603064996	0.5324639731602386	60.0	-7.0	0.1	0.0	0.0	50.0	Male	get_emotion
34	11-05-2023T12-36-52	0.5153549172510856	0.5083131504300366	0.0	0.0	0.0	0.19543224630980194	0.3668912979014659	0.7315956508432467	0.5247165955291109	0.6440622184635102	0.24098800144846844	0.8055834845883378	70.0	-49.0	0.2	0.0	0.0	50.0	Male	get_emotion
35	11-05-2023T12-36-53	0.04495487309877588	0.8074238329041182	0.0	0.0	0.0	0.3561633692968941	0.47257752563217204	0.2032811833921917	0.9211747246596301	0.7910922443057401	0.6511753390281676	0.5871775630963975	62.0	-41.0	0.2	0.0	0.0	50.0	Male	get_emotion
36	11-05-2023T12-36-54	0.9844350604400225	0.8010193125950752	0.0	0.0	0.0	0.5556115485707033	0.37374067851762527	0.8150135083334477	0.6875887022954293	0.7221383399805811	0.4150812512941393	0.5874145015945784	66.0	-39.0	0.1	0.0	0.0	50.0	Male	get_emotion
37	11-05-2023T12-36-55	0.24999956731701545	0.36315785289513425	0.0	0.0	0.0	0.7569168276550572	0.6975568072785318	0.03105437109522413	0.3952872925063402	0.17808103020660648	0.12272288637463435	0.4815825850755291	77.0	-65.0	0.1	0.0	0.0	50.0	Male	get_emotion
38	11-05-2023T12-36-56	0.7823675617808477	0.5179962626312902	0.0	0.0	0.0	0.045689140110666715	0.8441368259421974	0.0709064505277921	0.8850177514103438	0.6491886156210837	0.4761066269235191	0.05981044939393976	73.0	12.0	0.2	0.0	0.0	50.0	Male	get_emotion
39	11-05-2023T12-36-57	0.9284967159047812	0.17522485130316945	0.0	0.0	0.0	0.8096297550372499	0.142310330681108	0.6392040509576722	0.3904091207603403	0.2510640704933371	0.9212272964884209	0.2549060489670619	87.0	89.0	0.1	0.0	0.0	50.0	Male	get_emotion
40	11-05-2023T12-36-58	0.6697751594673469	0.9595496032324362	0.0	0.0	0.0	0.922836354666953	0.3779580427265763	0.22391574179270157	0.9371100366109569	0.8397208304158128	0.6514810300851646	0.6907655033825553	95.0	-14.0	0.1	0.0	0.0	50.0	Male	get_emotion
41	11-05-2023T12-36-59	0.3148305654374708	0.984616358300919	0.0	0.0	0.0	0.234690633416064	0.8889183466400988	0.4115134847981735	0.43239373581973606	0.9945500229159878	0.44155831520749367	0.27615903625454974	70.0	97.0	0.1	0.0	0.0	50.0	Male	get_emotion
42	11-05-2023T12-37-00	0.39738506511277194	0.5236787087053442	0.0	0.0	0.0	0.8051048917746815	0.19820730054010172	0.3063009570420768	0.9939537924707241	0.16809606593811577	0.9898546162673167	0.873897510323562	96.0	61.0	0.2	0.0	0.0	50.0	Male	get_emotion
43	11-05-2023T12-37-01	0.5316168560929809	0.4560859270269132	0.0	0.0	0.0	0.5969086961573103	0.8136179016831044	0.7775780547272244	0.6929988694556818	0.06997666265134483	0.5476203492165747	0.5956445511675726	79.0	-94.0	0.1	0.0	0.0	50.0	Male	get_emotion
44	11-05-2023T12-37-02	0.3814304183156906	0.8186996069364111	0.0	0.0	0.0	0.8758848012602726	0.8806228122316295	0.018610529914904417	0.1810267522196387	0.6506256336062073	0.9453454968234987	0.06549256469811482	92.0	-77.0	0.2	0.0	0.0	50.0	Male	get_emotion
45	11-05-2023T12-37-03	0.5157445311225607	0.4008940892994767	0.0	0.0	0.0	0.17110340432601123	0.3387512752136167	0.874893982647667	0.9441353921035748	0.24296865965406733	0.3419558339424952	0.22686057943403037	63.0	60.0	0.1	0.0	0.0	50.0	Male	get_emotion
46	11-05-2023T12-37-04	0.5967144760675834	0.04169220662418527	0.0	0.0	0.0	0.7854061020029257	0.47930437855645047	0.8423638115893705	0.1403751251223987	0.25404980165928237	0.49738405048280043	0.7272186624179973	95.0	-93.0	0.1	0.0	0.0	50.0	Male	get_emotion
