	time	x	y	Explorer	Terminal	Code	Engagement	Excitement	Long term excitement	Stress/Frustration	Relaxation	Interest/Affinity	Focus	Pulse	Bvp	Gsr	Valence	Arousal	Age	Gender	function
27	11-05-2023T12-45-06	0.18976382138371273	0.5996894648182284	0.0	0.0	0.0	0.8806953398197614	0.4629858270630879	0.05914917258238994	0.8227233701445429	0.11199568332268905	0.1427468298246316	0.23192041647049355	66.0	81.0	0.1	3.0	4.0	50.0	Male	get_emotion
28	11-05-2023T12-45-07	0.5888680206328062	0.2570051885491158	0.0	0.0	0.0	0.3472374703631518	0.18390042587960664	0.2921710383927183	0.5091490720327805	0.08366373515708625	0.8857244389698987	0.12829996279872458	61.0	-50.0	0.1	1.0	4.0	50.0	Male	get_emotion
29	11-05-2023T12-45-08	0.7972531436036584	0.6017254654790407	0.0	0.0	0.0	0.968005296187947	0.5495914943795371	0.7737793947745016	0.6925058364529044	0.0949039552175569	0.6942035502674045	0.12835625585428756	66.0	-41.0	0.1	1.0	3.0	50.0	Male	get_emotion
30	11-05-2023T12-45-09	0.8568451650882817	0.6675139215488578	0.0	0.0	0.0	0.7199288369105304	0.23452497344143364	0.6331702606141622	0.3125126713604677	0.702732798566448	0.06910244881458238	0.3773344865311755	82.0	-93.0	0.2	4.0	4.0	50.0	Male	get_emotion
31	11-05-2023T12-45-10	0.3845999553420413	0.6646153040317766	0.0	0.0	0.0	0.02079049572456293	0.6358672757154157	0.9510741045778325	0.7540255289945232	0.2308771321146228	0.22491942882697824	0.27874021196954957	96.0	-52.0	0.2	3.0	4.0	50.0	Male	get_emotion
32	11-05-2023T12-45-11	0.04757140390343495	0.8757651733139532	0.0	0.0	0.0	0.1537662995223522	0.5889611281953103	0.396435800795769	0.4375014988430107	0.1053372388564715	0.18513245583937699	0.5465409776624929	80.0	97.0	0.2	1.0	2.0	50.0	Male	get_emotion
33	11-05-2023T12-45-12	0.18078484965756259	0.8404488822807467	0.0	0.0	0.0	0.6028581105846832	0.592368802638973	0.5165204796335012	0.21727082717239	0.42583009321227594	0.49028767723958067	0.7034409936609638	93.0	62.0	0.2	1.0	1.0	50.0	Male	get_emotion
34	11-05-2023T12-45-14	0.27008756210217255	0.7193634356244492	0.0	0.0	0.0	0.2686752798874813	0.5115666360661725	0.6849987924774373	0.6718502305480238	0.2195942750361407	0.4553054664316357	0.6244890978219794	91.0	-94.0	0.1	3.0	4.0	50.0	Male	get_emotion
35	11-05-2023T12-45-15	0.4481172068734963	0.6066674475312885	0.0	0.0	0.0	0.6962632026536498	0.39719899431683314	0.9169246049145249	0.6570670020675646	0.05088016356137892	0.46010198351762577	0.416148462917878	80.0	-28.0	0.1	1.0	4.0	50.0	Male	get_emotion
36	11-05-2023T12-45-16	0.5299442627944201	0.4263028515946865	0.0	0.0	0.0	0.2512128958661084	0.7186733797494151	0.2078275040131471	0.9013942658959035	0.2715031735069593	0.25848655144893107	0.17038254368524275	84.0	35.0	0.2	3.0	4.0	50.0	Male	get_emotion
37	11-05-2023T12-45-17	0.37922508924755005	0.8957576631462489	0.0	0.0	0.0	0.3749491305083906	0.14746092936151478	0.22619205998667002	0.18199448200653556	0.00013542803002830617	0.41800663184698983	0.15222268331608402	83.0	-14.0	0.2	4.0	3.0	50.0	Male	get_emotion
38	11-05-2023T12-45-18	0.7805005857069072	0.541917239021878	0.0	0.0	0.0	0.4347610613776458	0.8027642645758551	0.9249100056306084	0.8865686613815317	0.18900882595914192	0.5281404974494692	0.07102229732772336	70.0	-66.0	0.1	2.0	2.0	50.0	Male	get_emotion
39	11-05-2023T12-45-19	0.2841014601794978	0.3299123034847913	0.0	0.0	0.0	0.7869916570347754	0.6033435435461318	0.3447764074014311	0.332459107995544	0.0821508691632471	0.8606635528086163	0.5303770469090213	63.0	-88.0	0.1	4.0	4.0	50.0	Male	get_emotion
40	11-05-2023T12-45-20	0.3239978651902825	0.23041148383586652	0.0	0.0	0.0	0.7164966317670483	0.5405019437292748	0.3662601675082868	0.9856929797690567	0.17418224198208865	0.41777299089453535	0.3068432887624345	93.0	63.0	0.2	1.0	1.0	50.0	Male	get_emotion
41	11-05-2023T12-45-21	0.23224795642925455	0.5915797930426799	0.0	0.0	0.0	0.032012894169011874	0.8196152441077886	0.39524698801805436	0.31898458636777416	0.7933095187995154	0.6688273654083721	0.5844985610863793	90.0	-3.0	0.1	2.0	2.0	50.0	Male	get_emotion
42	11-05-2023T12-45-22	0.7874012407893756	0.8069911293375264	0.0	0.0	0.0	0.8896429677853435	0.6462954800433173	0.4846109817689178	0.30581178858326374	0.3353191730089393	0.08623473057582609	0.05882702935650319	66.0	-35.0	0.2	2.0	3.0	50.0	Male	get_emotion
43	11-05-2023T12-45-23	0.966632133177066	0.6714802502564909	0.0	0.0	0.0	0.6042908841883	0.20128745938929704	0.7878436598528822	0.9294197702490342	0.1378230164094908	0.8857620040442388	0.43261776787505735	64.0	21.0	0.1	2.0	2.0	50.0	Male	get_emotion
44	11-05-2023T12-45-24	0.3239007830704502	0.4363500893060731	0.0	0.0	0.0	0.9354149022917391	0.6154656440256127	0.7267082407629566	0.7647023925323403	0.7133312814722182	0.5854317069199262	0.1418985515316733	69.0	-36.0	0.1	1.0	3.0	50.0	Male	get_emotion
45	11-05-2023T12-45-25	0.22234706943355542	0.552047988685937	0.0	0.0	0.0	0.84794346107553	0.417105514724023	0.7143405951555051	0.24711843353755747	0.39620138833203167	0.04620124092455791	0.08470446279441846	88.0	-42.0	0.2	4.0	4.0	50.0	Male	get_emotion
46	11-05-2023T12-45-26	0.5397661947098578	0.28194195925358523	0.0	0.0	0.0	0.4461223784753827	0.6259083915146681	0.6968474503366149	0.22466822432101274	0.970747279469516	0.9017248347764613	0.6694278534988678	87.0	-93.0	0.2	2.0	1.0	50.0	Male	get_emotion
47	11-05-2023T12-45-27	0.143341484771754	0.8695470013673885	0.0	0.0	0.0	0.20951341921477795	0.8190319154571725	0.24514345289901196	0.9605138020163608	0.6597044121996459	0.07061537507152238	0.9812024578422064	93.0	-91.0	0.2	3.0	2.0	50.0	Male	get_emotion
48	11-05-2023T12-45-29	0.5190639766677008	0.1012786549715512	0.0	0.0	0.0	0.23604791949641846	0.41846479208180354	0.4862560593104618	0.7734105451169724	0.6167674495081312	0.6579530474124636	0.4023267156808652	86.0	19.0	0.2	3.0	1.0	50.0	Male	get_emotion
49	11-05-2023T12-45-30	0.9176379835911604	0.9308607047753409	0.0	0.0	0.0	0.20475327234804774	0.16907346231494869	0.06550177939318047	0.9133932600459008	0.3049748867576154	0.7885542253675975	0.4905289030266132	83.0	-4.0	0.2	4.0	2.0	50.0	Male	get_emotion
50	11-05-2023T12-45-31	0.4252197209491523	0.5798186730463735	0.0	0.0	0.0	0.8952837609636456	0.40711430140676574	0.48529643572552617	0.14644795511471131	0.002579161936868135	0.5847046174631579	0.7897065577943916	94.0	-67.0	0.1	2.0	3.0	50.0	Male	get_emotion
51	11-05-2023T12-45-32	0.07305580537621237	0.25726752899973104	0.0	0.0	0.0	0.7736948114388775	0.9087997065973333	0.839516630682761	0.46654291002896353	0.7125906316012453	0.027749571688120755	0.8645434956943356	81.0	-90.0	0.1	1.0	3.0	50.0	Male	get_emotion
52	11-05-2023T12-45-33	0.1522765791291374	0.3384895625399804	0.0	0.0	0.0	0.8416130486492663	0.49320774585273564	0.06738359221087997	0.8743130674004829	0.5450020849658218	0.2668043366174023	0.6854536872977713	68.0	-53.0	0.1	3.0	3.0	50.0	Male	get_emotion
53	11-05-2023T12-45-34	0.20424902160902436	0.2723765384084037	0.0	0.0	0.0	0.49578917046216553	0.6924466364098312	0.7027714844711123	0.33849216767456314	0.46918677974842504	0.6132565817456155	0.644244742074205	97.0	-36.0	0.1	4.0	3.0	50.0	Male	get_emotion
54	11-05-2023T12-45-35	0.14024783452263112	0.989196253771274	0.0	0.0	0.0	0.18685365271869792	0.052270654807992645	0.8112713983667613	0.9459471134361866	0.6392180583548853	0.9512828725515624	0.32613996019051095	67.0	32.0	0.2	3.0	4.0	50.0	Male	get_emotion
55	11-05-2023T12-45-36	0.23503604944263567	0.24433301774269633	0.0	0.0	0.0	0.19772044756623164	0.23998568374573614	0.2805315362872933	0.7069739346145644	0.24217690691122085	0.22810788393115033	0.22672832828254497	79.0	45.0	0.1	2.0	4.0	50.0	Male	get_emotion
56	11-05-2023T12-45-37	0.2853038932169001	0.8196644884496864	0.0	0.0	0.0	0.004679652684748459	0.6345547799638332	0.42574422533411227	0.5921481439673947	0.7901478965291752	0.83056267617132	0.11847112827656303	75.0	-95.0	0.1	3.0	1.0	50.0	Male	get_emotion
57	11-05-2023T12-45-38	0.2015993629294197	0.4222436258795623	0.0	0.0	0.0	0.9960966693098969	0.7711050779571259	0.8230944817228707	0.9214612302157084	0.4079563007404553	0.8424450097955848	0.43032459099368014	73.0	17.0	0.1	4.0	1.0	50.0	Male	get_emotion
58	11-05-2023T12-45-39	0.21805423747894248	0.45563824339192416	0.0	0.0	0.0	0.7401940245913319	0.44146847721052684	0.7131519060250694	0.5958396631866615	0.5311773852266508	0.9060771735556062	0.19977332943534565	92.0	17.0	0.1	4.0	1.0	50.0	Male	get_emotion
59	11-05-2023T12-45-40	0.7045299705648136	0.7849175972500604	0.0	0.0	0.0	0.4769617703898832	0.7064058693796871	0.8262174015294049	0.9576843088742149	0.5559914748649544	0.3034901485175697	0.5213365848342647	75.0	88.0	0.2	3.0	4.0	50.0	Male	get_emotion
60	11-05-2023T12-45-41	0.36171846567205423	0.8979244883042447	0.0	0.0	0.0	0.14632850975674783	0.17401523592908286	0.6296013276274436	0.06444622591130045	0.35689523819789126	0.057965903350077896	0.3073169064226855	88.0	12.0	0.2	3.0	2.0	50.0	Male	get_emotion
61	11-05-2023T12-45-43	0.7808801254734571	0.5292774139197294	0.0	0.0	0.0	0.8613348561260266	0.7385652835348406	0.09810135096666817	0.20755754923421776	0.8564468286423379	0.5931506117915591	0.2440601586502198	76.0	-88.0	0.2	1.0	2.0	50.0	Male	get_emotion
62	11-05-2023T12-45-44	0.2163226288671476	0.07602693970889296	0.0	0.0	0.0	0.8045733709555459	0.36893693522872295	0.47046022113294916	0.1785693401393812	0.9947247184697425	0.2674586505990415	0.692551837495619	65.0	92.0	0.1	4.0	3.0	50.0	Male	get_emotion
63	11-05-2023T12-45-45	0.21535477393460933	0.09752145313050209	0.0	0.0	0.0	0.4190486497358511	0.12313549755251729	0.13816351835868101	0.5998500192225493	0.8659643375104572	0.5243359930629106	0.6186514172237817	97.0	-53.0	0.1	2.0	1.0	50.0	Male	get_emotion
64	11-05-2023T12-45-46	0.17478909325471736	0.45438453996745065	0.0	0.0	0.0	0.17552385935105064	0.41763644672035216	0.12347208005971277	0.5264474183483628	0.57778039445194	0.2790944776819255	0.8742161394018657	93.0	-88.0	0.2	4.0	3.0	50.0	Male	get_emotion
65	11-05-2023T12-45-47	0.9955295473850595	0.5046015211367098	0.0	0.0	0.0	0.885494009683627	0.8226446706415229	0.3811668300747074	0.6539120012624031	0.4898702871379461	0.41627889988160416	0.5649741066349607	94.0	39.0	0.2	1.0	3.0	50.0	Male	get_emotion
66	11-05-2023T12-45-48	0.4435174794120106	0.35551272408329815	0.0	0.0	0.0	0.1582443984779791	0.27273069327092236	0.9143670008430401	0.6928988621263689	0.9475170675369515	0.9039368425588977	0.28426418949297794	93.0	-20.0	0.2	1.0	2.0	50.0	Male	get_emotion
67	11-05-2023T12-45-49	0.882772973420374	0.38924529175262423	0.0	0.0	0.0	0.7503218328167581	0.6207025791498858	0.508641300150299	0.6733490965128407	0.20609094684362805	0.8808938997046466	0.06736269041098952	90.0	-38.0	0.1	3.0	3.0	50.0	Male	get_emotion
68	11-05-2023T12-45-50	0.22126010691771358	0.9535094005121812	0.0	0.0	0.0	0.3723505596109413	0.4897862867118772	0.06667439977616074	0.15394127323445939	0.2369944927750134	0.7789054430514859	0.941877470860728	99.0	58.0	0.1	2.0	3.0	50.0	Male	get_emotion
69	11-05-2023T12-45-51	0.830160242973015	0.5107985596587086	0.0	0.0	0.0	0.5135066646791678	0.366897054097593	0.3453322837475107	0.49484235134817534	0.9699709239058696	0.69775599764691	0.37643789397789906	61.0	69.0	0.2	4.0	1.0	50.0	Male	get_emotion
70	11-05-2023T12-45-52	0.0028463600211318107	0.387409074319226	0.0	0.0	0.0	0.29452844970696346	0.8233483489494724	0.9411434995257932	0.9726802808565114	0.8678372019380144	0.38629778768616574	0.00651167981943368	84.0	63.0	0.1	4.0	3.0	50.0	Male	get_emotion
71	11-05-2023T12-45-53	0.4878250293551354	0.25396087178394067	0.0	0.0	0.0	0.7695454797954094	0.4611829442461294	0.64756305079713	0.9638642482987458	0.6283230609852533	0.7628921029754384	0.11466129972431549	72.0	12.0	0.2	1.0	4.0	50.0	Male	get_emotion
72	11-05-2023T12-45-54	0.4298558392097602	0.917035882324298	0.0	0.0	0.0	0.5916574970259746	0.10957178749638963	0.3860134260203435	0.09918271813097534	0.5617682052892217	0.5512878418678372	0.21837673294336746	86.0	-18.0	0.2	4.0	3.0	50.0	Male	get_emotion
73	11-05-2023T12-45-55	0.6873075338012092	0.8104945230005702	0.0	0.0	0.0	0.8542886540292925	0.8107058484151163	0.31668803687316394	0.14950312250603182	0.19749608925235063	0.006763906276120335	0.7536511998259263	77.0	22.0	0.1	4.0	2.0	50.0	Male	get_emotion
74	11-05-2023T12-45-56	0.8559962715568016	0.013422258786283003	0.0	0.0	0.0	0.4634523279153795	0.05173376740791402	0.38594300741983645	0.19193862021810915	0.4367085122841936	0.015040910297338228	0.6364088751360167	90.0	-56.0	0.2	1.0	2.0	50.0	Male	get_emotion
75	11-05-2023T12-45-57	0.902083311688183	0.36340200284052926	0.0	0.0	0.0	0.7364645362256673	0.6365527116909733	0.9647216356330559	0.07870055323280423	0.11048705963907612	0.4387191897612419	0.6812369359394218	81.0	-91.0	0.2	3.0	1.0	50.0	Male	get_emotion
76	11-05-2023T12-45-58	0.2059663113304564	0.11386850702887008	0.0	0.0	0.0	0.03645433872372872	0.9770365553846575	0.719920398292608	0.06476964266045548	0.3537662287817095	0.30492432122947566	0.5868102143765589	61.0	56.0	0.1	1.0	3.0	50.0	Male	get_emotion
77	11-05-2023T12-45-59	0.6911788964228752	0.37340295345862007	0.0	0.0	0.0	0.0038959402485200245	0.11599924189478916	0.26094711095034673	0.6164080792105943	0.1494871467179627	0.5321793774056589	0.44869722180646043	95.0	-52.0	0.1	4.0	1.0	50.0	Male	get_emotion
78	11-05-2023T12-46-00	0.03410058243612091	0.6553372315466978	0.0	0.0	0.0	0.8933644005541884	0.09325403817055677	0.40551408786431964	0.20234832433276162	0.8709150210289995	0.016634378654764026	0.31467786858182645	95.0	57.0	0.2	3.0	1.0	50.0	Male	get_emotion
79	11-05-2023T12-46-01	0.06987513920717037	0.7628121782590198	0.0	0.0	0.0	0.9930108696514398	0.15815067216872591	0.5044531852971935	0.12187854720107205	0.9574216040556386	0.29057289843603507	0.9071962165918697	66.0	64.0	0.1	4.0	2.0	50.0	Male	get_emotion
80	11-05-2023T12-46-03	0.3958377625647992	0.9349870334916235	0.0	0.0	0.0	0.0010946481291514987	0.8964459274732863	0.16723459821548603	0.6536557485684165	0.8339047645531521	0.8512910447653159	0.11333506881176358	62.0	92.0	0.1	4.0	1.0	50.0	Male	get_emotion
81	11-05-2023T12-46-04	0.15650555057957038	0.8027572188584133	0.0	0.0	0.0	0.2543778325722744	0.5116278485973497	0.657839875715713	0.22410234367471404	0.9978229928721946	0.08390630677650657	0.32958803049311625	65.0	36.0	0.2	3.0	4.0	50.0	Male	get_emotion
82	11-05-2023T12-46-05	0.16821995105494636	0.11669899746047241	0.0	0.0	0.0	0.30060975293009695	0.8016710272500089	0.22265688369703973	0.8241236964061233	0.0033008062580696107	0.801717666935253	0.7671609677740343	63.0	49.0	0.2	1.0	1.0	50.0	Male	get_emotion
83	11-05-2023T12-46-06	0.031213627059558213	0.5926133641037405	0.0	0.0	0.0	0.44641980382241	0.6219057318962441	0.6390848126162365	0.7840698171487727	0.7948539772473322	0.7711594081564184	0.46756059076337386	64.0	-19.0	0.1	2.0	2.0	50.0	Male	get_emotion
84	11-05-2023T12-46-07	0.7816040330243722	0.8671287318850582	0.0	0.0	0.0	0.4563296685075411	0.1387595788808772	0.6972256034464408	0.7182029560411225	0.6056861746970207	0.021661168168744194	0.42803629628312423	96.0	-64.0	0.1	3.0	3.0	50.0	Male	get_emotion
85	11-05-2023T12-46-08	0.9283628173873596	0.31006475762317	0.0	0.0	0.0	0.9103267565983452	0.9291160561687226	0.3904934146018335	0.8909187955663203	0.6805055845807191	0.7393177341362425	0.9936743440236714	89.0	-43.0	0.1	4.0	3.0	50.0	Male	get_emotion
86	11-05-2023T12-46-09	0.12682485904449492	0.6045526054133715	0.0	0.0	0.0	0.6912521688272775	0.5251748842554478	0.8337720172132066	0.09876794723306193	0.4854578725812012	0.017098070650010233	0.7396707189343232	72.0	64.0	0.2	4.0	4.0	50.0	Male	get_emotion
87	11-05-2023T12-46-10	0.7207903213149698	0.25287018093449576	0.0	0.0	0.0	0.43753691481614443	0.5983352333335992	0.48818926022156417	0.7898236160108103	0.5473294712056873	0.7785469748346024	0.37332457003906294	95.0	46.0	0.2	4.0	1.0	50.0	Male	get_emotion
88	11-05-2023T12-46-11	0.5514130676668043	0.7113039545249445	0.0	0.0	0.0	0.9144087051644103	0.17499988626999308	0.6619967921701292	0.32358101272091655	0.8974363158527462	0.19091120102039671	0.7936610854833916	86.0	-16.0	0.1	1.0	1.0	50.0	Male	get_emotion
89	11-05-2023T12-46-12	0.49784465540078204	0.6642185285924955	0.0	0.0	0.0	0.4454563744847969	0.8418464305858265	0.2747805821345829	0.35917091400865153	0.25544791119325017	0.5514879640147292	0.34496142346908665	83.0	-24.0	0.1	2.0	4.0	50.0	Male	get_emotion
90	11-05-2023T12-46-13	0.09058999704042436	0.12271870029515153	0.0	0.0	0.0	0.946355652941249	0.856250782698243	0.4809265802089918	0.37717802954491964	0.10686241724700807	0.1602710842334505	0.15868121854160822	74.0	-3.0	0.2	1.0	3.0	50.0	Male	get_emotion
91	11-05-2023T12-46-14	0.19397988682174427	0.9232111207462859	0.0	0.0	0.0	0.17291799788056272	0.04721402872549885	0.8204212999006016	0.6404240526776406	0.8476201220211004	0.6173326827653293	0.0027670190635624703	62.0	-98.0	0.2	1.0	3.0	50.0	Male	get_emotion
92	11-05-2023T12-46-15	0.39976843281427155	0.20630233790504526	0.0	0.0	0.0	0.9250111081860556	0.7581854265004123	0.6088248362513717	0.4023824637785043	0.7481019821429584	0.3497706471113211	0.806876494205979	63.0	-71.0	0.1	4.0	3.0	50.0	Male	get_emotion
93	11-05-2023T12-46-16	0.1431031988939261	0.3197852046317661	0.0	0.0	0.0	0.28110755009995714	0.7123056481499961	0.7712468154635388	0.7404939445258636	0.7955618748849186	0.29072042618497196	0.22661834603979358	85.0	-31.0	0.2	1.0	1.0	50.0	Male	get_emotion
94	11-05-2023T12-46-17	0.4580856359067381	0.15538742650271187	0.0	0.0	0.0	0.5501705509866652	0.7165974956172043	0.7762293499252203	0.5811795919243811	0.29297186783805773	0.5674120012001962	0.05107374593161007	78.0	0.0	0.1	2.0	4.0	50.0	Male	get_emotion
